timestamp,voltage,current,temperature,vibration,rpm,load,condition
81,414.6162472255577,2.9611148898498936,32.78710735948486,0.18813854543468891,1463.6547388207355,52.888731452011626,Normal
82,413.0602813472724,2.9296129990964013,39.37428327014513,0.215265590277978,1474.8804103802509,67.39972069445012,Normal
83,415.2321049229429,2.9846789496679342,39.04624815453931,0.20155640174738634,1459.441307685103,59.04830660958196,Normal
84,412.3731452398457,2.854300067258916,37.85235509506328,0.25637666561880523,1454.0214863927129,62.81484618345286,Normal
85,413.0480722926345,3.0782186540588263,34.81521215152226,0.14544036921280734,1475.7278244191723,55.845249417944814,Normal
86,415.8113704773395,3.187440472637716,35.52210390626718,0.14369745351833607,1466.348430041475,63.77695612912878,Normal
87,416.50275156287313,2.955611188800362,36.19866461085845,0.21005548493487156,1449.9589207831793,62.71680096189967,Normal
88,413.01212872316245,3.34264966714829,34.473481686914965,0.10780471597341923,1450.5868634317526,60.24042473330691,Normal
89,415.7791675051644,2.973920843723898,37.27718491755475,0.1135391975092416,1474.0088030202903,53.94491900118771,Normal
90,413.0444916765935,3.2118496678291035,34.27917326943209,0.16461777823080698,1490.0943921382166,57.115540652384254,Normal
91,417.50707633619544,2.9175732863355957,37.05960835583056,0.237662744826316,1437.9253324980907,56.015523722647615,Normal
92,416.7312163815416,3.149238653489252,36.742291746742616,0.15584059253136717,1476.2988468120934,59.221613823039604,Normal
93,418.5033461849794,3.2636052108253035,36.675205324150404,0.1635249213551013,1467.6859066389127,57.8372090609019,Normal
94,416.18335642713487,3.0947538797949345,36.57954971379283,0.2630160319458176,1488.0668705514754,58.369882339160796,Normal
95,418.6036417664918,3.0979811567446123,31.923750929644292,0.13967654756330383,1446.938121184612,58.24243257979346,Normal
96,415.0552551375687,3.619109328068821,36.65385474752833,0.1712359788476454,1487.4410837177522,48.944323454960575,Normal
97,415.7068436743257,3.392716298471742,33.04282750844032,0.22575016172827717,1480.0774461124163,57.923560430495996,Normal
98,416.8983455983188,3.767673214451099,36.36373251011699,0.18992882345201345,1468.1095865068964,55.75077815267604,Normal
99,417.4910074496327,2.9859790435227835,36.14313247443879,0.16089370212939533,1482.184697386196,61.668310526434745,Normal
100,418.1126198327737,3.0724959002863135,35.46025012941326,0.1408494513687077,1468.3356010988584,61.88650246522426,Normal
101,417.27096584993603,2.969458668955594,37.73921184021132,0.23422551435219802,1481.2015235483555,69.38397906279033,Normal
102,412.6786324026893,2.888836324172146,32.44255950219144,0.2398417724595673,1484.815484845311,59.72207664544772,Normal
103,415.8399058789595,2.918627738175406,40.89150395923365,0.1851688472790091,1476.6409219190734,63.62883311949346,Normal
104,416.44302769521016,3.255971006069783,34.419051089109374,0.19885873428543982,1503.2303674471254,66.7271002307749,Normal
105,419.77955987991817,3.072196080892204,34.02079035948284,0.17496852319601408,1475.8358736843304,65.47095759235474,Normal
106,409.92260611085555,3.5823875798651534,35.68398420284202,0.1629247572021032,1459.8184343710975,51.72571664067115,Normal
107,417.46951175188576,3.218329491797101,33.42007820051789,0.12819684911745535,1469.963229510648,68.34510762644696,Normal
108,414.22122594590917,2.8242142617204737,35.508513871828114,0.16909105721009318,1434.5467003558765,59.72852566741094,Normal
109,414.30719640937394,3.374051591203355,39.69791218989069,0.2250626011819103,1470.9666696416775,54.46737045629165,Normal
110,422.7200794097496,3.214804608503622,36.02785858382589,0.17903499651559987,1477.9712714115178,59.27819794038029,Normal
111,413.27901397935926,3.063285264689902,35.934493459568,0.1582630091546494,1464.3073132598424,60.53215113845948,Normal
112,414.2350683477374,3.575998247145672,30.698060383213978,0.22366027407689848,1493.6912778874644,49.63304883795925,Normal
113,413.971937217759,3.107139783501052,33.184976610564355,0.148887332496365,1458.3413623180127,68.76135221711812,Normal
114,417.8070351794424,3.51788877374854,37.44334412808647,0.13483792915131082,1467.1321960058035,62.44687280613959,Normal
115,411.33361657332415,3.378249607543097,35.51934920368373,0.1650071676980161,1485.6643995230525,62.2213165574302,Normal
116,413.9171015025428,3.489832450841062,33.83787334480021,0.20463742427777054,1483.8965188695258,58.45226780343005,Normal
117,415.97839906672635,2.8872216059036746,37.8480540384138,0.17260391454228044,1467.1591546922143,65.24504612918444,Normal
118,412.88696892837174,2.84788467590911,32.886741652952196,0.20424039805382557,1455.7935597125559,68.77397090992183,Normal
119,408.7542117763488,3.6241140920725097,36.42203493440524,0.1761314755251843,1466.8262136978658,61.99568057176035,Normal
120,414.8870958927255,3.4758254705041307,36.22845529732408,0.1860120704584751,1469.5458168167922,59.71527188139466,Normal
121,415.92340530667616,2.772457901835844,33.30362915578857,0.2097305637609086,1477.5629815719192,59.0800833182366,Normal
122,415.0553017991962,3.286895426340418,34.920480639381275,0.1488678109839075,1477.9376788264651,55.10813611192484,Normal
123,416.22475826714344,2.77435409894054,38.05831127465129,0.19890389929652172,1478.840446014708,64.91345491972757,Normal
124,419.9964233333877,3.453592516254533,32.31825153733671,0.12881692133057193,1465.6277213345647,60.130455251054165,Normal
125,416.5529770614074,3.0185640467116337,36.373533528954155,0.1497846827058671,1465.8272329551207,52.96669451575889,Normal
126,412.2303002616673,2.8620788485959165,34.04825349404533,0.22214567186431358,1460.7590166675209,73.16191032418695,Normal
127,416.47995370264266,3.2462090309237186,34.283284439637576,0.20801239517635964,1466.3654326064334,60.610049073226804,Normal
128,422.68025361480636,3.1759850250688375,38.29854665257135,0.1518729429949645,1474.4751726425457,68.85400317817755,Normal
129,413.1190988266367,3.6531121394992323,37.41550387091095,0.15750132896422928,1484.486116085833,64.86277224813365,Normal
130,416.8654298866516,2.807443820027386,34.54572564835026,0.1700992545779398,1473.8834985634994,63.10336048775339,Normal
131,415.53310300279975,2.866163910322475,36.76039570201193,0.20442342981135292,1483.3968567189656,65.4039036277731,Normal
132,417.50176646364673,3.3147950198071094,35.85966857708271,0.11356156265936034,1481.4442732869888,61.03843843581556,Normal
133,415.81473651158615,2.8808128560449227,33.837886919183475,0.22212611413331612,1474.40667269215,63.40750348686312,Normal
134,415.08495512839136,3.2074390348739366,37.876567611952,0.15935821087130503,1476.4418116541146,57.68862355647479,Normal
135,413.696511317703,3.12270696913284,36.44426754326743,0.1608500551334609,1493.836341883603,55.52696348890248,Normal
136,414.4393850675159,3.0900672354314564,38.893955768707464,0.18786219106046298,1490.4776680920295,52.57219813481514,Normal
137,415.80115079760776,3.4224076989058596,36.16456797855085,0.22261921500261406,1467.2406732484944,67.0467372009279,Normal
138,421.89669437085774,3.1092903598900854,35.108994957198455,0.23813537908470803,1498.6935821859606,57.38569986423366,Normal
139,413.7394395487124,3.1295538477848734,33.311098977931444,0.14325392214063207,1459.937888498719,56.16101217447936,Normal
140,414.89594533783963,3.25855368313413,39.101000985628154,0.14006583837044834,1489.7648359771488,58.93005577887246,Normal
141,414.8516088710427,3.368704873041651,33.7545559568754,0.19529638984736203,1477.4967831231959,62.462256320040744,Normal
142,415.86750593172343,3.813825034977724,34.72452003149737,0.1587601217999273,1465.6528921036286,57.22261440419873,Normal
143,413.08783861808047,3.497254132776888,38.84100849597971,0.15717014825002093,1462.5146664034366,62.35707778193202,Normal
144,413.3433308671571,3.358232954438878,36.4058460417026,0.11937023540011071,1498.212578019951,68.9793883654776,Normal
145,413.16163392854685,3.1030746100160043,36.57173078144981,0.19337827159948098,1484.8781640900925,70.05102269383175,Normal
146,414.46915831751784,3.000425688865387,33.241361543970946,0.15076279840232323,1474.503095406893,68.97278931758893,Normal
147,413.44716610289146,3.255946987909725,35.9671542078545,0.22753573093792334,1512.9039863881044,57.3456561353984,Normal
148,413.53168167244536,3.461040219267268,37.363782979252626,0.25386829302944136,1483.7589227798894,58.203539546064704,Normal
149,416.7719644920769,3.4771758951457272,37.640964362394726,0.2002909612442919,1491.0001203438374,65.84647795222837,Normal
150,419.14647697311256,3.362177471897411,35.66576383936629,0.18586854745733292,1493.0976344976254,55.91532164506382,Normal
151,416.1060199266187,3.10166529691816,36.05748964586964,0.23113807450429194,1477.8664860202985,60.23218274078074,Normal
152,410.92043157706024,3.3865633915068054,37.29096836228215,0.2665301889322184,1470.383326475705,61.0957516383197,Normal
153,415.74815105113225,3.594363319940869,35.809408935226095,0.19116086103081356,1484.1184476457481,60.93304561578179,Normal
154,413.6606991563484,3.248522498224577,38.14726349971954,0.1389393880235576,1476.9945451122032,56.499395925304135,Normal
155,418.5851398867745,2.8192032738040567,34.882156305456824,0.19508847500258084,1498.4828604385152,59.67124869463506,Normal
156,413.3344014199204,3.6702892673601477,33.103972199167515,0.09204776173519671,1481.6002167508,57.489728878236946,Normal
157,411.93630154860784,3.3770891118248385,36.4876014275424,0.15743685477053085,1455.7954340199367,64.36228664140073,Normal
158,416.950603533876,3.1752060340551544,39.69327399209533,0.13719660934695388,1452.117122436129,56.540459650593775,Normal
159,414.8632419509335,3.260834862330673,35.51752788428734,0.19408221586057187,1456.2269086371434,67.2188230203663,Normal
160,414.7535464648223,3.479323957897032,36.68545069275541,0.19827012876615135,1483.546509203483,62.23854280008658,Normal
161,416.92816827960263,3.532288132533108,36.39304233940294,0.2083601503035405,1473.6539645856917,67.20058607724737,Normal
162,412.9708230938222,3.650235108227704,35.919684098711315,0.12276899591527807,1476.9215662236618,56.5947417126256,Normal
163,417.52193064696615,3.0368440051744026,35.10763313357044,0.10441837076217875,1468.215405211264,47.88060336685522,Normal
164,410.2482915295428,3.3901036640360744,37.571600317301666,0.1970183024713986,1460.4953578530617,59.7614432192901,Normal
165,414.9891923827283,2.9104088277018647,39.0067966035343,0.21509449162302685,1471.685537392555,60.134429194972654,Normal
166,415.62514842384263,2.6895662828939275,35.505645234958806,0.15272063008008804,1459.9756998515763,58.594498535570224,Normal
167,420.3930595805486,3.360210715316753,34.857642020434405,0.20290331125424635,1495.99033154879,64.62316841456385,Normal
168,415.1788911097605,3.038265805573607,37.39644662722718,0.19573941541686998,1488.427898300416,63.175859008409844,Normal
169,418.148658145958,3.066191197109858,38.63478813126865,0.187903984187696,1506.128913089379,56.55406090955216,Normal
170,420.20789140949574,3.249477695865662,34.6971639927711,0.16064456663782714,1470.1947903770852,62.12082973200958,Normal
171,416.5685064641065,3.0565749990153552,35.95129081547803,0.26569081434447456,1500.9131475515107,62.18161834837016,Normal
172,415.1140104345046,3.2300078316795653,37.227035945460834,0.13908829739206377,1471.1393519386497,51.65707963061205,Normal
173,416.1976693678158,3.3617989849256853,35.03362707540125,0.2429594705316013,1456.6135150549649,52.6781255989509,Normal
174,415.67335545567994,3.4617745756530387,39.367855382915735,0.16164462948524239,1491.1802125014694,59.80745765249647,Normal
175,414.48211810017756,3.4209149843716684,37.30464575682684,0.11694431372063002,1497.1481052458885,66.90045677073726,Normal
176,413.12331189547143,3.2989508833593524,36.98806037256548,0.19042695063295628,1466.7454226923187,56.641883160309746,Normal
177,414.9233377870257,3.4931822548148412,37.087200309188866,0.16517542671655575,1486.5754806597251,45.75728689684962,Normal
178,418.44629710111633,2.765071555305475,35.275118117193735,0.13521320421495425,1455.5797778641863,65.8041339368926,Normal
179,413.5968963960643,3.286625970432679,35.90615884224163,0.19908163308892485,1476.152328365904,53.58503887905715,Normal
180,417.9888004583414,3.076560854209672,32.8868362026805,0.1628753935613635,1497.5113968595147,64.25110871056746,Normal
181,413.95404359677644,3.112685573920393,35.35672989756524,0.2630699193424336,1480.7290317834734,62.15020823595535,Normal
182,418.0908503620955,3.2596972897566285,35.48191570835859,0.17214600603660085,1473.925981108789,59.813888817450795,Normal
183,417.18288863091095,3.212986471451825,37.465280154431156,0.1767713367956567,1476.1795278547413,50.00899657733946,Normal
184,417.7489830241074,3.286622118974498,37.996020219719306,0.06414978487225242,1506.325620571711,59.30205185922413,Normal
185,418.32454845021255,2.9400235182186174,37.22554781012514,0.13786337747305374,1465.643465589563,69.57015676933393,Normal
186,414.42795279770996,3.254358218294931,37.740135461377506,0.19982727551890417,1477.2562835771537,61.824805012331126,Normal
187,422.2102467557148,3.185595300741604,36.40219809342994,0.22202617584030448,1491.5828889943698,65.9351515278019,Normal
188,416.9161906660876,2.9142487718173795,39.26686306460219,0.13414618427925246,1479.5395319785855,56.22862074990321,Normal
189,414.80758496022105,3.2821906025758705,36.64271443090055,0.19687683016941138,1499.2056690358797,62.2676715075699,Normal
190,414.26753009412806,3.4410217920720894,38.37894097784928,0.1308956873945203,1483.961001047748,63.50586371155449,Normal
191,414.10730948992,3.543926703327905,35.69988882593495,0.1850230581388617,1472.403922635742,60.077895237907335,Normal
192,411.7111747393144,2.8399872793514267,39.18901012644994,0.14612154606726688,1460.1291147581553,49.23304943198143,Normal
193,413.0831147569315,2.869227551648126,39.28403032027274,0.22039268357370537,1464.677744822334,71.26217902672154,Normal
194,417.94529646097476,3.1187921541228447,31.001188570252854,0.27163770290362965,1454.156412998546,51.77300626521554,Normal
195,418.0677112960289,3.8099381015848186,38.768545637021035,0.20255636480209438,1483.9213151249794,64.26707779390154,Normal
196,417.2767857693603,3.270297855992344,36.20840220790375,0.1774962748840191,1463.6905311669998,58.59662461566613,Normal
197,409.92112955741385,3.1754150933013126,34.022817785698166,0.13585642731136915,1477.6984122673023,66.96001143172299,Normal
198,417.75494981800693,2.807374849094206,34.02074372685932,0.21763084751952863,1460.2626890969254,58.87683425001488,Normal
199,416.65015629707364,2.9579138862840915,36.21075101229192,0.1266389802032718,1465.9794853407318,61.598909670712686,Normal
200,410.221018799405,3.3101186844901,35.96072440214664,0.2020995981766859,1478.3587120109698,66.82070214986922,Normal
201,415.3756735079437,3.092648614718687,36.244595006064564,0.2017319211614555,1475.7329010548856,60.20295845601941,Normal
202,412.89402493657974,3.0342747706122633,33.19478945640061,0.24998306972747758,1456.3420514691306,56.53547401102046,Normal
203,412.84477820329244,3.4237310942361106,35.410100643415944,0.22990968290694935,1464.897640636342,61.39497081111901,Normal
204,412.4939588402207,3.7362872819433472,33.624803161940974,0.1923928284090811,1484.5066532139815,62.06899548725749,Normal
205,414.44413702336686,3.167544825066644,36.087622943958216,0.17411991993486045,1489.4581867519237,71.05261500795676,Normal
206,413.3275246449765,2.857549255105231,35.823435903297494,0.28318837350617276,1462.9448814804541,68.19558402722033,Normal
207,420.03310244222934,3.0616029395730013,37.13796615837055,0.2451358649251415,1469.3130838851878,58.98209819948819,Normal
208,413.2549572581541,2.9463108173267836,34.70144490986799,0.13104238932950973,1475.5112520238883,56.150133844706794,Normal
209,415.70135773537226,2.8110260884490934,36.661760464428916,0.21334115846435697,1445.0939653614282,61.87028284923786,Normal
210,418.6830069774199,2.897589745327199,39.34514477367541,0.1967607603746418,1464.424822163624,59.72115461171147,Normal
211,416.6749807375652,3.219001347853103,37.07751198489274,0.14317305627682533,1477.5404123605413,52.9314275154751,Normal
212,414.6663218159539,2.974023089633803,34.528940114820465,0.22944372700841748,1491.369651808914,63.045690604535885,Normal
213,411.7230617059823,3.1208978875763,38.42619539995837,0.18566867654559618,1509.7899430997254,61.96658919697186,Normal
214,415.5761473494701,3.1227208839493747,36.267081809564566,0.17390120654477823,1485.6216301503289,64.78351158397292,Normal
215,412.64203161847615,2.8671917616105556,32.327589253793406,0.20031965307650174,1458.449500907392,49.23554703523759,Normal
216,416.1657358135929,3.823249879358198,35.98785817692021,0.21353963097806566,1476.2274403782135,59.50555173404429,Normal
217,417.7572294489633,3.1274313639528373,36.534784628143804,0.19286791224784053,1464.9786431953544,64.96021174768262,Normal
218,414.4751207299138,3.011063710126789,37.07301968714081,0.1440612807283585,1475.422717360537,59.954405016778985,Normal
219,418.25768669749476,3.3186745582199886,35.94994608250971,0.21271065196801148,1495.8531132352598,62.78905153175931,Normal
220,415.03105785953016,2.87204094191246,33.869772673849255,0.1677910118258133,1465.8573169676108,59.06514348507277,Normal
221,415.1699497746913,3.332423188589183,35.85900244388182,0.19946006575304806,1475.9671162221518,50.12266716823064,Normal
222,412.18199381854373,3.1639781110695964,33.58061051431778,0.20399714919984818,1497.9612624851554,66.09380925848659,Normal
223,414.3596713872094,3.5726815342124882,36.297334914404225,0.1665165611552784,1465.798960046886,58.48765156755936,Normal
224,413.83546954437634,3.242604055593872,36.32114796209973,0.18012184080613658,1481.5540725461954,65.9532313739317,Normal
225,417.84866240632397,2.8287755078875243,30.89215773019609,0.21737279644957094,1454.4968195237686,58.87617299053658,Normal
226,411.4896609218219,2.749504890604995,37.082925456409576,0.21036620641210588,1466.3523439890992,47.04478853927545,Normal
227,413.36126665524256,3.297951001350637,33.04217686245174,0.18733439679116623,1474.7703522624051,62.89645749800544,Normal
228,415.3587411052425,2.9567327647796113,38.39314300332898,0.1736588170789212,1474.590431907351,55.33366020463402,Normal
229,413.67015324642546,2.978799321493275,35.654107880153155,0.24846833920569372,1454.4214828560296,51.932193010616295,Normal
230,419.41351098248083,3.1476690807120336,34.661854522680166,0.22159618749584306,1465.915766903947,69.13004856773468,Normal
231,417.0337776140178,3.0780221479635745,40.314616426531,0.15577140307986645,1486.1314305801395,61.49646290203246,Normal
232,418.9052238681964,3.5903777991817134,36.06400829813153,0.14986328518615266,1481.8995821440867,56.61142315123947,Normal
233,421.04016174257987,3.2341338327706843,35.26935689737578,0.18738721223459634,1454.7931056570546,55.14192980744674,Normal
234,418.60124172383325,3.035776430257151,33.90617803463612,0.20146611010109144,1492.785562319945,63.594766553325336,Normal
235,417.98814305741746,3.010801227857635,33.15637866651631,0.24005334607821946,1470.159802417368,58.745834917724764,Normal
236,418.98458242554716,3.339057502350165,36.91177554416321,0.2666000937960433,1465.3472265442979,64.63920064040619,Normal
237,415.17103937469125,3.2671480697158146,39.05693685282506,0.20031343025158493,1483.0744411857445,65.362536686549,Normal
238,413.9051418113713,2.9901975831652488,33.91038161195793,0.10134573642495992,1505.8431069491048,54.483958171391585,Normal
239,414.3362391292427,3.13079667502777,36.6148133956182,0.21262948850157187,1487.9071023253962,57.08461280715531,Normal
240,414.49863485864074,3.270644987622075,35.502617747632904,0.24429382304079972,1482.3646242745738,63.67438893024909,Normal
241,416.98864380600224,3.4933684643713314,36.36204311740742,0.12812672208176612,1480.9953192762896,56.74321553104085,Normal
242,413.4141499547507,3.3465910046887735,38.47656614286727,0.18085086306944245,1479.6324951889844,68.5110747231762,Normal
243,415.7222595384657,3.850420778545099,37.13101929126309,0.10956948963376728,1486.300124316568,61.90579192441389,Normal
244,418.86925826224825,3.36829533781749,35.72308803203245,0.13102807054842536,1471.8646511407096,55.7473977289535,Normal
245,413.2584296505858,3.3471446011051524,39.339809008702815,0.19578686119291924,1457.0617540694723,62.2230133411007,Normal
246,418.58989445993694,3.0475542739201544,35.73196566665416,0.18058752778916787,1463.2265253037665,63.2414021692193,Normal
247,414.6371555541767,3.304883110976757,34.225015644395796,0.16250166798706359,1485.8357203674166,58.13583423954117,Normal
248,420.18089155370023,3.1000909535963497,36.44936945150377,0.21730363327492358,1453.7245140060045,51.19595594009612,Normal
